Word    :   Frequency
ਊਂਨਵਿ : 6
ਊਚਉ : 6
ਊਭੇ : 6
ਏਨੀ : 6
ਏਵਡੁ : 6
ਏਸੁ : 6
ਕਟੀ : 6
ਕਤੇਬਾ : 6
ਕਤੰਚ : 6
ਕਪਰੇ : 6
ਕਪੜ : 6
ਕਮਾਣੈ : 6
ਕਮਾਵਣਿਆ : 6
ਕਮਾਵਤ : 6
ਕਮਾਵਨ : 6
ਕਮਾਹੀ : 6
ਕਰਨੈ : 6
ਕਰਮਹੀਣ : 6
ਕਰਾਇ : 6
ਕਰੋਧਿ : 6
ਕਰੋੜਿ : 6
ਕਸਿ : 6
ਕਹਿਐ : 6
ਕਾਗਰ : 6
ਕਾਢਿਆ : 6
ਕਾਪਰੁ : 6
ਕਾਪੜ : 6
ਕਾਮਣ : 6
ਕਿਹ : 6
ਕੀਜਈ : 6
ਕੀਨੁ : 6
ਕੁਬੁਧਿ : 6
ਕੁੰਗੂ : 6
ਕੁੰਜੀ : 6
ਕੁੰਡੀ : 6
ਕੂਰਿ : 6
ਕੂੜਿਆਰਾ : 6
ਕੂੜੀਆ : 6
ਕੂੰ : 6
ਕੇਤੜਿਆ : 6
ਕ੍ਰਿਸਨੁ : 6
ਕੰਡਾ : 6
ਕੰਨ : 6
ਖਇਆ : 6
ਖਪੈ : 6
ਖਰ : 6
ਖਲ : 6
ਖਾਕੂ : 6
ਖਿੰਚੈ : 6
ਖੁਆਇਅਨੁ : 6
ਖੁਆਏ : 6
ਖੇਦੁ : 6
ਖੋਵਹਿ : 6
ਗਰਧਭ : 6
ਗਰਬੈ : 6
ਗਲੇ : 6
ਗਹੇਰਾ : 6
ਗਾਂਠਿ : 6
ਗਾਇਤ੍ਰੀ : 6
ਗਾਇਦਾ : 6
ਗਾਈਅਹਿ : 6
ਗਾਮ : 6
ਗਾਲਿ : 6
ਗਾਵਣਾ : 6
ਗਾਵਹੀ : 6
ਗਾਵੀਐ : 6
ਗਾਹੀ : 6
ਗਿਰਹ : 6
ਗਿਰਾਸਾ : 6
ਗੁਨੀਆ : 6
ਗੁਬਾਰਿ : 6
ਗੁਰਮੁਖ : 6
ਗੁਰਸਿਖਹੁ : 6
ਗੁਰਸਿਖਾਂ : 6
ਗੂੰਗਾ : 6
ਗੋਰ : 6
ਗੰਧ੍ਰਬ : 6
ਘਤਿ : 6
ਘਾਸੁ : 6
ਘਿਉ : 6
ਘੂਮਨ : 6
ਘੋਰਿ : 6
ਚਪਲ : 6
ਚਰਨਨ : 6
ਚਲਦਾ : 6
ਚਲਨਾ : 6
ਚਲਾਵੈ : 6
ਚਲੀਐ : 6
ਚਾਖੀ : 6
ਚਿਤਾਰਿ : 6
ਚਿੰਤਾਮਨਿ : 6
ਚਿੰਦਿਅੜਾ : 6
ਚੀਨਸਿ : 6
ਚੀਨਿਆ : 6
ਚੀਨ੍ਹ੍ਹਿਆ : 6
ਚੀਰੀ : 6
ਚੁਕਾਈ : 6
ਚੁਕਾਵਣਿਆ : 6
ਚੁਗਹਿ : 6
ਚੂਕ : 6
ਚੋਰੀ : 6
ਚੋਲਾ : 6
ਛਡਾਇਆ : 6
ਛਡਾਵੈ : 6
ਛਤੁ : 6
ਛਪੈ : 6
ਛਹਬਰ : 6
ਛਾਵ : 6
ਜਣੇਦੀ : 6
ਜਨਮਤ : 6
ਜਨਮਾ : 6
ਜਨੇਊ : 6
ਜਪਨੁ : 6
ਜਪਨੇ : 6
ਜਪਾਏ : 6
ਜਮਾਇਆ : 6
ਜਮੁਨ : 6
ਜਯ : 6
ਜਲਤਾ : 6
ਜਲਿਆ : 6
ਜਵਾਹਰ : 6
ਜਾਇਗਾ : 6
ਜਾਚਕੁ : 6
ਜਾਣੀਆ : 6
ਜਾਪਹੁ : 6
ਜਾਵਣਿਆ : 6
ਜਾਵਣੁ : 6
ਜਾਹਾ : 6
ਜਾਹਿਗਾ : 6
ਜਾਹੂ : 6
ਜਿਥਹੁ : 6
ਜਿਨ੍ਹ੍ਹਿ : 6
ਜੀਓ : 6
ਜੀਭ : 6
ਜੀਵਦੇ : 6
ਜੀਵਾਇਆ : 6
ਜੁਗੀ : 6
ਜੇਨ : 6
ਜੈਦੇਉ : 6
ਜੈਦੇਵ : 6
ਜੋਗੀਆ : 6
ਜੋਹਹਿ : 6
ਜੋਹਿਆ : 6
ਜੋੜੇ : 6
ਜੜਾਉ : 6
ਜੰਞ : 6
ਜੰਮੇ : 6
ਟਲੈ : 6
ਟੂਟੈ : 6
ਡਖਣਾ : 6
ਡਰੀਐ : 6
ਡਾਲ : 6
ਡੋਹਾਗਣੀ : 6
ਡੰਡ : 6
ਢਹੈ : 6
ਤਟ : 6
ਤਦ : 6
ਤਦੇ : 6
ਤਪਿ : 6
ਤਰਨਾ : 6
ਤਰਹੁ : 6
ਤਰਾਏ : 6
ਤਲਬ : 6
ਤਾਣਿ : 6
ਤਾਮਸੁ : 6
ਤਾਲੁ : 6
ਤਿਆਗਿਆ : 6
ਤਿਪਦੇ : 6
ਤਿਮਰ : 6
ਤਿਹਿ : 6
ਤਿੰਨਾ : 6
ਤੀਜਾ : 6
ਤੁਮ੍ਹ੍ਹਰੇ : 6
ਤੁਰੀਆ : 6
ਤੁਰੇ : 6
ਤੁਹਾਰੇ : 6
ਤੁਹਿ : 6
ਤੂਟਸਿ : 6
ਤੂਟਿ : 6
ਤੂਠਾ : 6
ਤੇਈ : 6
ਤੋਰਾ : 6
ਤੋਰੇ : 6
ਤੋਲੇ : 6
ਤੋਲੈ : 6
ਤ੍ਰਾਸੁ : 6
ਤ੍ਰਿਤੀਆ : 6
ਤ੍ਰਿਪਤੀਐ : 6
ਤ੍ਰਿਪਤੇ : 6
ਤ੍ਰਿਲੋਚਨੁ : 6
ਥਕਿ : 6
ਥਾਪਿਆ : 6
ਥਾਪੀ : 6
ਥੀਉ : 6
ਥੋਰਾ : 6
ਥੋੜਾ : 6
ਦਈ : 6
ਦਯਾਲ : 6
ਦਲ : 6
ਦਸਾਈ : 6
ਦਾਨਵ : 6
ਦਿਖਲਾਇਆ : 6
ਦਿਖਾਲਿਆ : 6
ਦਿਚੈ : 6
ਦਿਨੀਅਰੁ : 6
ਦੀਦਾਰੁ : 6
ਦੀਨ੍ਹ੍ਹਾ : 6
ਦੀਬਾਣਿ : 6
ਦੀਰਘ : 6
ਦੀਵੇ : 6
ਦੁਆਪੁਰਿ : 6
ਦੁਖੇ : 6
ਦੁਸਟਾ : 6
ਦੂਧ : 6
ਦੂਰਹੁ : 6
ਦੇਂਦਾ : 6
ਦੇਖਨ : 6
ਦੇਦੇ : 6
ਦੇਵਤਾ : 6
ਦੇਵਤਿਆ : 6
ਦੇਵਨਹਾਰ : 6
ਦੇਸੀ : 6
ਦੋਜਕਿ : 6
ਦ੍ਰਿਸਟਾਇਆ : 6
ਦ੍ਰਿੜੈ : 6
ਧਰਨਾ : 6
ਧਰਹਿ : 6
ਧਰਾ : 6
ਧਰੇਇ : 6
ਧਾਈਐ : 6
ਧਾਵਉ : 6
ਧੂਰੇ : 6
ਧੋਵਹਿ : 6
ਧ੍ਯ੍ਯਾਨੁ : 6
ਧੜੇ : 6
ਧੰਧੇ : 6
ਨਂ​‍ੀਦ : 6
ਨਕ : 6
ਨਗਨ : 6
ਨਚਿ : 6
ਨਰਾਇਣੁ : 6
ਨਾਇਕੁ : 6
ਨਾਗੇ : 6
ਨਾਚਹੁ : 6
ਨਾਚੇ : 6
ਨਾਰਦੁ : 6
ਨਾਰੇ : 6
ਨਾਲੀ : 6
ਨਾਵਾ : 6
ਨਾਹਨਿ : 6
ਨਿਖੁਟੈ : 6
ਨਿਗ੍ਰਹਿ : 6
ਨਿਬਾਹਿ : 6
ਨਿਰਗੁਨੀਆਰੇ : 6
ਨਿਰਜਾਸਿ : 6
ਨਿਰਬਾਨੀ : 6
ਨਿਰਮਲੀ : 6
ਨਿਰਾਲੇ : 6
ਨਿਰਾਸੁ : 6
ਨਿਵਰੈ : 6
ਨਿਵਹਿ : 6
ਨਿਵਾਜਾ : 6
ਨਿਵਾਰਿਆ : 6
ਨਿਸ : 6
ਨਿਸਤਰੀਐ : 6
ਨਿਸੰਗ : 6
ਨਿਹਕੇਵਲ : 6
ਨਿਹਾਰਉ : 6
ਨਿਹੋਰਾ : 6
ਨੀਸਾਣੀ : 6
ਨੇਤ : 6
ਪਉਣੈ : 6
ਪਕਰੀ : 6
ਪਕਰੇ : 6
ਪਕੀ : 6
ਪਖਾਰਿ : 6
ਪਚਾਇਆ : 6
ਪਛਾਣਈ : 6
ਪਟਲ : 6
ਪਤੀਆਨਾ : 6
ਪਤੇ : 6
ਪਤ੍ਰ : 6
ਪਰਉਪਕਾਰੀ : 6
ਪਰਗਟੀ : 6
ਪਰਜ : 6
ਪਰਦੇਸਿ : 6
ਪਰਮਲ : 6
ਪਰਮੇਸੁਰਹ : 6
ਪਰਵਾਰੈ : 6
ਪਰਵਿਰਤਿ : 6
ਪਰਵੇਸ : 6
ਪਰਸਿਐ : 6
ਪਰਸੈ : 6
ਪਰਹਰਿਆ : 6
ਪਰਾਛਤ : 6
ਪਰੇਤ : 6
ਪਲਾਵ : 6
ਪਲਾਹ : 6
ਪਵਨਾ : 6
ਪਸੂਆ : 6
ਪਹਿਰਾਇਆ : 6
ਪਾਇਨੀ : 6
ਪਾਇਯਉ : 6
ਪਾਜੁ : 6
ਪਾਤਾਲੀ : 6
ਪਾਤਿਕ : 6
ਪਾਧਾ : 6
ਪਾਰਜਾਤੁ : 6
ਪਾਰਸਿ : 6
ਪਾਲ : 6
ਪਾਵਹੀ : 6
ਪਾਸ : 6
ਪਾਸੇ : 6
ਪਿਆਰੈ : 6
ਪਿੜ : 6
ਪਿੰਗੁਲਾ : 6
ਪੀਆਵਣਿਆ : 6
ਪੀਸਉ : 6
ਪੀੜੇ : 6
ਪੁਕਾਰੈ : 6
ਪੁਤ੍ਰੀ : 6
ਪੁਰਖੋਤਮੁ : 6
ਪੁਰਬੁ : 6
ਪੁਹਪ : 6
ਪੂਛ : 6
ਪੂਜਾਰੀ : 6
ਪੂਰਬਲਾ : 6
ਪੇਡੁ : 6
ਪੇਵਕੜੈ : 6
ਪੈਝੈ : 6
ਪੈਰੇ : 6
ਪ੍ਰਮਾਣੁ : 6
ਪ੍ਰਸਾਦੁ : 6
ਪੜਣਾ : 6
ਪੜਦੇ : 6
ਪੜੀਅਹਿ : 6
ਪੰਖੇਰੂ : 6
ਪੰਜੇ : 6
ਫਲਿਆ : 6
ਫਾਥੀ : 6
ਫਿਰਾਹੀ : 6
ਫੂਲਿ : 6
ਬਖਸਿਓਨੁ : 6
ਬਖਸਿੰਦ : 6
ਬਤਾਇ : 6
ਬਤਾਵੈ : 6
ਬਨਵਾਲੀ : 6
ਬਨਾ : 6
ਬਨੈ : 6
ਬਪੁਰੀ : 6
ਬਪੁੜੀ : 6
ਬਲਿਆ : 6
ਬਲੇ : 6
ਬਵਰੇ : 6
ਬਸਾਇਆ : 6
ਬਸਾਵੈ : 6
ਬਾਂਧਿਆ : 6
ਬਾਂਧੀ : 6
ਬਾਜ : 6
ਬਾਦੰ : 6
ਬਾਰੀ : 6
ਬਾਰੇ : 6
ਬਾਲੜੀਏ : 6
ਬਾਸ : 6
ਬਿਆਪਿਓ : 6
ਬਿਗਾਸ : 6
ਬਿਚਾਰੀ : 6
ਬਿਦਾਰਿ : 6
ਬਿਧੇ : 6
ਬਿਲਮੁ : 6
ਬਿਲਾਇ : 6
ਬਿਸਮੁ : 6
ਬਿਸਰੀ : 6
ਬਿੰਬ : 6
ਬੀਧੇ : 6
ਬੀਰਾ : 6
ਬੀਸਰੈ : 6
ਬੁਝਾਇਦਾ : 6
ਬੁਧੀ : 6
ਬੁਰਿਆਈਆ : 6
ਬੁਰੇ : 6
ਬੁਲਾਈਐ : 6
ਬੂਡੇ : 6
ਬੇਚਾਰਾ : 6
ਬੇਤਾਲੇ : 6
ਬੇਤੇ : 6
ਬੇਧਿਓ : 6
ਬੇਧੇ : 6
ਬੇਰਾ : 6
ਬੇਰੀ : 6
ਬੈਰਾਗਿ : 6
ਬੈਸਣ : 6
ਬੈਸਹੁ : 6
ਬੈਸੈ : 6
ਬੈਸੰਤਰਿ : 6
ਬੋਲਹ : 6
ਬ੍ਰਹਮਣ : 6
ਬੰਧਨਾ : 6
ਭਖੈ : 6
ਭਜੇ : 6
ਭਣੀਐ : 6
ਭਨੇ : 6
ਭਰਣ : 6
ਭਰਤਾ : 6
ਭਰਮਤ : 6
ਭਰਮਦੇ : 6
ਭਰਮਿਆ : 6
ਭਵਨੁ : 6
ਭਾਗੋ : 6
ਭਿਨਿ : 6
ਭਿੰਨੀ : 6
ਭੀਖ : 6
ਭੁਖਿਆ : 6
ਭੁਲਾਨੇ : 6
ਭੁਲਿਆ : 6
ਭੂਖਾ : 6
ਭੂਲ : 6
ਭੇਤੁ : 6
ਭੇਵ : 6
ਭੈਣ : 6
ਭੋਗਾ : 6
ਭੋਗੈ : 6
ਭੋਰੁ : 6
ਭ੍ਰਮੇ : 6
ਭੰਜਨੋ : 6
ਭੰਡਾਰੈ : 6
ਮਉਲਿਓ : 6
ਮਉਲੀ : 6
ਮਜੀਠੈ : 6
ਮਝਾਰ : 6
ਮਤਵਾਰੋ : 6
ਮਥੈ : 6
ਮਧਿਮ : 6
ਮਧੁਸੂਦਨ : 6
ਮਮ : 6
ਮਰਤੀ : 6
ਮਲੀਨ : 6
ਮਸੁ : 6
ਮਹਾਂ : 6
ਮਹਾਬਲ : 6
ਮਾਇਆਧਾਰੀ : 6
ਮਾਉ : 6
ਮਾਣਸੁ : 6
ਮਾਰਉ : 6
ਮਾਰਾ : 6
ਮਾਸੈ : 6
ਮਿਰਗੁ : 6
ਮਿਰਤ : 6
ਮਿਲਾਇਓ : 6
ਮੀਹੁ : 6
ਮੁਕਤੀ : 6
ਮੁਝੈ : 6
ਮੁਠਾ : 6
ਮੁਰਦਾਰੁ : 6
ਮੁੰਡੀਆ : 6
ਮੂਚਾ : 6
ਮੂਲਹੁ : 6
ਮੂਸਨ : 6
ਮੂਸਾ : 6
ਮੇਘੁ : 6
ਮੇਟਣਹਾਰਾ : 6
ਮੇਲਾਵਾ : 6
ਮੇਲਿਅਨੁ : 6
ਮੇਹੁ : 6
ਮੋਖੁ : 6
ਮੋਰੇ : 6
ਮੰਡਲਿ : 6
ਮੰਦੇ : 6
ਮੰਨੁ : 6
ਯਯਾ : 6
ਰਖਾਇਆ : 6
ਰਖਿਓ : 6
ਰਖਿਓਨੁ : 6
ਰਚਾਇਓਨੁ : 6
ਰਚੰਤਿ : 6
ਰਜਾ : 6
ਰਤ : 6
ਰਤਨਾਗਰੁ : 6
ਰਤਿ : 6
ਰਤੰਨੁ : 6
ਰਬੁ : 6
ਰਲੇ : 6
ਰਵਤ : 6
ਰਵਿਓ : 6
ਰਸਹਿ : 6
ਰਸਾਇ : 6
ਰਾਖਨਹਾਰੈ : 6
ਰਾਖੀਐ : 6
ਰਾਚਹਿ : 6
ਰਾਜਨੁ : 6
ਰਾਤਉ : 6
ਰਾਪੈ : 6
ਰਾਵਣ : 6
ਰਾਸੇ : 6
ਰਾਹੀ : 6
ਰਿਦਾ : 6
ਰੋਗਾ : 6
ਰੋਮ : 6
ਰੋਵਹੁ : 6
ਰੰਕੁ : 6
ਰੰਗਾਏ : 6
ਰੰਗੁਲਾ : 6
ਲਖਣਾ : 6
ਲਖਾਏ : 6
ਲਖੁ : 6
ਲਗਨਾ : 6
ਲਲਿਤ : 6
ਲਹੰਨਿ : 6
ਲਾਗਈ : 6
ਲਾਗਤ : 6
ਲਾਵ : 6
ਲਾਵੈਗੋ : 6
ਲਾਹੇ : 6
ਲਿਲਾਟ : 6
ਲੁਣੈ : 6
ਲੈਦੇ : 6
ਲੋਚੀਐ : 6
ਲੋਭਾ : 6
ਲੋੜੀਐ : 6
ਲੰਘਾਈ : 6
ਲੰਘੀਐ : 6
ਵਖਤੁ : 6
ਵਖਾਣਿ : 6
ਵਖਾਨਾ : 6
ਵਖਿ : 6
ਵਡੇਰੇ : 6
ਵਣੰਜਹਿ : 6
ਵਤੈ : 6
ਵਧਾਏ : 6
ਵਰਜਿ : 6
ਵਰਤੀ : 6
ਵਰਤੁ : 6
ਵਸਤੂ : 6
ਵਸਾਈਐ : 6
ਵਸੁ : 6
ਵਾਰੇ : 6
ਵਾੜੀ : 6
ਵਿਆਪੀ : 6
ਵਿਕਾਰੀ : 6
ਵਿਗੁਚੀਐ : 6
ਵਿਗੁਤੇ : 6
ਵਿਛਾਈ : 6
ਵਿਛੁੰਨੀਆ : 6
ਵਿਡਾਣਾ : 6
ਵਿਸਰਉ : 6
ਵਿਸਰੇ : 6
ਵਿਸਾਹਾ : 6
ਵਿਸਾਹੁ : 6
ਵਿਸੇਖੁ : 6
ਵਿਹੂਣੀਆ : 6
ਵੀਆਹੁ : 6
ਵੀਚਾਰੋ : 6
ਵੀਛੁੜੈ : 6
ਵੀਰ : 6
ਵੇਕਾਰ : 6
ਵੇਖਦਾ : 6
ਵੇਚਾਰੇ : 6
ਵੇਪਰਵਾਹ : 6
ਵੰਨੀ : 6
ਸਉਪੇ : 6
ਸਕਯਥ : 6
ਸਤਿਗੁਰਾ : 6
ਸਦਿ : 6
ਸਦੇ : 6
ਸਨਕਾਦਿ : 6
ਸਨਕਾਦਿਕ : 6
ਸਨੇਹੁ : 6
ਸਭਤੁ : 6
ਸਮਝਾਈ : 6
ਸਮਝਾਏ : 6
ਸਮਝਾਵੈ : 6
ਸਮਤੁ : 6
ਸਮਾਨਾਂ : 6
ਸਮਾਵਾ : 6
ਸਮ੍ਹ੍ਹਾਰੈ : 6
ਸਰਗੁਨ : 6
ਸਰਣਾਇਆ : 6
ਸਰਬਤ : 6
ਸਰਸ : 6
ਸਰਾ : 6
ਸਰਾਫੁ : 6
ਸਰੂਪੀ : 6
ਸਰੋਵਰੁ : 6
ਸਲਲੈ : 6
ਸਲਾਹਾ : 6
ਸਲਾਹਿਆ : 6
ਸਹਣਾ : 6
ਸਹੀਆ : 6
ਸਾਇਰੁ : 6
ਸਾਉ : 6
ਸਾਜ : 6
ਸਾਧੈ : 6
ਸਾਸਤੁ : 6
ਸਾਸਾ : 6
ਸਾਹਿਬਿ : 6
ਸਿਆਣੀ : 6
ਸਿਆਣੇ : 6
ਸਿਮਰਿਆ : 6
ਸਿਮਰੀ : 6
ਸਿਰਜੀ : 6
ਸਿਰੰਦਾ : 6
ਸਿਲ : 6
ਸਿੰਘ : 6
ਸੀਗਾਰੋ : 6
ਸੀਧਾ : 6
ਸੁਕ੍ਰਿਤ : 6
ਸੁਖਮਨ : 6
ਸੁਣਾਇ : 6
ਸੁਣਾਵਣਿਆ : 6
ਸੁਤਾ : 6
ਸੁਥਾਨਿ : 6
ਸੁਭਾਖਿਆ : 6
ਸੁਲਤਾਨ : 6
ਸੁਹਾਗਣੀ : 6
ਸੂਚੀ : 6
ਸੂਝਸਿ : 6
ਸੇਤਜ : 6
ਸੇਵਕੋ : 6
ਸੇਵਤ : 6
ਸੈਨਾ : 6
ਸੋਇਓ : 6
ਸੋਭਾਵੰਤ : 6
ਸੋਹਾਇਆ : 6
ਸ੍ਰਵਨੀ : 6
ਸ੍ਰੀਰਾਗੁ : 6
ਸ੍ਰੀਰੰਗ : 6
ਸ੍ਵਾਦ : 6
ਸੰਖ : 6
ਸੰਗਮ : 6
ਸੰਤਾਂ : 6
ਸੰਤਿ : 6
ਸੰਤੋਖਿਆ : 6
ਸੰਧਿ : 6
ਸੰਮ੍ਰਿਥ : 6
ਹਟਨਾਲੇ : 6
ਹਰਣਾਖਸੁ : 6
ਹਰਾ : 6
ਹਾਥੀ : 6
ਹਾਰੈ : 6
ਹਾਵੈ : 6
ਹਿਕਮਤਿ : 6
ਹੀਣੰ : 6
ਹੋਇਗੋ : 6
ਹੋਤੁ : 6
ਹੋਦੈ : 6
ਹੋਵਨਿ : 6
ਹੰਤਾ : 6
॥੨॥੧॥੭॥ : 7
॥੨॥੪॥ : 7
॥੩॥੪॥ : 7
॥੩॥੭॥ : 7
॥੪॥੧੩॥ : 7
॥੪॥੨॥੪॥ : 7
॥੪੯॥ : 7
॥੫੪॥ : 7
॥੫੫॥ : 7
॥੮॥੭॥ : 7
ਅਉਤਰੈ : 7
ਅਉਸਰ : 7
ਅਕਲਿ : 7
ਅਕਾਰਥ : 7
ਅਖਰੀ : 7
ਅਗਾਹ : 7
ਅਗਿਆਨਿ : 7
ਅਚਾਰੁ : 7
ਅਛਲੁ : 7
ਅਜਾਤਿ : 7
ਅਜਾਨ : 7
ਅਜਾਮਲੁ : 7
ਅਜੈ : 7
ਅਡੋਲੁ : 7
ਅਤੀਤਾ : 7
ਅਧਾਰਿ : 7
ਅਨਦਿਨੋ : 7
ਅਨਹਦੁ : 7
ਅਬਿਗਤ : 7
ਅਬਿਚਲ : 7
ਅਮਲੁ : 7
ਅਮਿਅ : 7
ਅਮੁਲ : 7
ਅਰਚਾ : 7
ਅਲਿਪਤ : 7
ਅਲੇਖੁ : 7
ਅਵਖਧੁ : 7
ਅਵਰੀ : 7
ਅਸੀ : 7
ਅਸ੍ਵ : 7
ਅਹਿ : 7
ਅੰਗਦੁ : 7
ਅੰਧੁਲੈ : 7
ਅੰਧੇਰ : 7
ਅੰਨ : 7
ਆਕਾਰਾ : 7
ਆਕਾਸੀ : 7
ਆਣੇ : 7
ਆਦਮੀ : 7
ਆਦਰੁ : 7
ਆਨਦੁ : 7
ਆਪਣਿਆ : 7
ਆਵਨੁ : 7
ਆਵਹੀ : 7
ਆਵੀ : 7
ਆਸਨ : 7
ਉਆਹੂ : 7
ਉਡੈ : 7
ਉਤਰਿਆ : 7
ਉਤਾਰਿਆ : 7
ਉਦਕ : 7
ਉਦਕੁ : 7
ਉਧਰਣ : 7
ਉਧਾਰੀ : 7
ਉਧਾਰੈ : 7
ਉਬਾਰਿਆ : 7
ਉਰਝਾਇਓ : 7
ਊਜਲੇ : 7
ਊਡਿ : 7
ਓਨ੍ਹ੍ਹਾ : 7
ਓਲ੍ਹ੍ਹਾ : 7
ਓਹਾ : 7
ਕਟੀਅਹਿ : 7
ਕਠੋਰੁ : 7
ਕਥਉ : 7
ਕਥਨ : 7
ਕਥਨਾ : 7
ਕਥੀਅਲੇ : 7
ਕਪੜੇ : 7
ਕਰਣਹਾਰ : 7
ਕਰਣੰ : 7
ਕਰਤਾਰੇ : 7
ਕਰਨੀ : 7
ਕਰਾਰਾ : 7
ਕਰੀਮ : 7
ਕਰੇਈ : 7
ਕਲਰ : 7
ਕਲਿਜੁਗਿ : 7
ਕਹਨਿ : 7
ਕਾਟੀਐ : 7
ਕਾਢਹੁ : 7
ਕਾਮਨਿ : 7
ਕਾਰਨੇ : 7
ਕਾਲਖ : 7
ਕੁਚੀਲ : 7
ਕੁਰਬਾਣਾ : 7
ਕੁਰੰਕ : 7
ਕੁਲਖਣੀ : 7
ਕੁਸਤੁ : 7
ਕੁੰਚਰ : 7
ਕੁੰਭ : 7
ਕੂੜਿਆਰਿ : 7
ਕੇਤੀਆ : 7
ਕੇਲਾ : 7
ਕੋਠੜੀ : 7
ਕ੍ਰਿਪਾਲਾ : 7
ਕੰਦ : 7
ਕੰਨਿਆ : 7
ਕੰਮ : 7
ਖਤੇ : 7
ਖਰਚਤ : 7
ਖਾਜੈ : 7
ਖੀਰ : 7
ਖੁਆਰ : 7
ਖੋਈਐ : 7
ਖੋਜਹੁ : 7
ਖੋਜੀ : 7
ਖੋਜੇ : 7
ਖੋਜੈ : 7
ਖੰਡਨੁ : 7
ਗਣਤੈ : 7
ਗਨਿਕਾ : 7
ਗਰਬ : 7
ਗਰੁੜ : 7
ਗਵਨ : 7
ਗਹੀਰ : 7
ਗਾਖੜੀ : 7
ਗਾਜੈ : 7
ਗਾਫਲ : 7
ਗੁਨਹ : 7
ਗੁਪਤਾ : 7
ਗੰਠਿ : 7
ਗੰਧ : 7
ਗਪਾਲਾ : 7
ਘਣੇਰੇ : 7
ਘਾਲਿ : 7
ਘੋਲੀ : 7
ਚਉ : 7
ਚਉਕਾ : 7
ਚਉਦਹ : 7
ਚਰਨਹ : 7
ਚਲਿਤ : 7
ਚਾਕਰੁ : 7
ਚੂਕਈ : 7
ਚੇਤਨੀ : 7
ਚੰਗੀ : 7
ਛਪਾਇਆ : 7
ਛੋਡਈ : 7
ਜਗਜੀਵਨਾ : 7
ਜਗਦੀਸੈ : 7
ਜਪਮਾਲੀ : 7
ਜਬਾਬੁ : 7
ਜਰੈ : 7
ਜਲਉ : 7
ਜਲਾ : 7
ਜਲਾਈ : 7
ਜਹਾਂ : 7
ਜਾਂਈ : 7
ਜਾਂਉ : 7
ਜਾਚਿਕੁ : 7
ਜਾਣਹੀ : 7
ਜਾਣਿਓ : 7
ਜਾਣੋ : 7
ਜਾਸਨਿ : 7
ਜਿਣੈ : 7
ਜਿਨਸੀ : 7
ਜਿਮੀ : 7
ਜਿਵੈ : 7
ਜਿਸੈ : 7
ਜੀਵੀਐ : 7
ਜੁਗਾ : 7
ਜੂਠੇ : 7
ਜੇਰਜ : 7
ਜੋਈ : 7
ਜੋਤਕੀ : 7
ਜੌ : 7
ਜੰਤ੍ਰ : 7
ਜੰਮਣ : 7
ਝਗਰੁ : 7
ਝਿਮਿ : 7
ਝੂਰੇ : 7
ਝੋਲਿ : 7
ਟੂਟੀ : 7
ਠਗਉਲੀ : 7
ਠਗਿਆ : 7
ਠਗੀ : 7
ਠਾਢਿ : 7
ਠਾਹਰ : 7
ਡਿਠੁ : 7
ਡੁਬਦਾ : 7
ਡੁਬਦੇ : 7
ਡੋਲਿ : 7
ਢੂਢਤ : 7
ਤਜਿਆ : 7
ਤਪਸੀ : 7
ਤਮਾਸੇ : 7
ਤਰਉ : 7
ਤਾਉ : 7
ਤਾਤੀ : 7
ਤਾਰਹੁ : 7
ਤਾਰਾ : 7
ਤਿਆਗੇ : 7
ਤੁਧਹੁ : 7
ਤੁਧੁਨੋ : 7
ਤੁਮਰੋ : 7
ਤੁਮ੍ਹ੍ਹਰੈ : 7
ਤੁਹਾਰੈ : 7
ਤੂਟਹਿ : 7
ਤ੍ਰਿਣਿ : 7
ਤ੍ਰਿਲੋਚਨ : 7
ਥਕੀ : 7
ਥਾਨਾ : 7
ਥਾਵ : 7
ਥਾਹ : 7
ਥਿਆ : 7
ਥੇਹੁ : 7
ਦਇਆਰ : 7
ਦਇਆਰਾ : 7
ਦਖਣੀ : 7
ਦਯੁ : 7
ਦਰਬਾਰ : 7
ਦਾਤੀ : 7
ਦਾਨਿ : 7
ਦਿਵਾਇਆ : 7
ਦਿਸਹਿ : 7
ਦਿਸੰਤਰ : 7
ਦਿਸੰਤਰਿ : 7
ਦਿਹ : 7
ਦਿਹੁ : 7
ਦੀਈ : 7
ਦੀਤਾ : 7
ਦੁਰਲਭ : 7
ਦੁਲੰਭੁ : 7
ਦੂਆ : 7
ਦੂਤਾ : 7
ਦੇਖਣ : 7
ਦੇਖਾਂ : 7
ਦੇਨਿ : 7
ਦੇਵਣਹਾਰਾ : 7
ਦੇਸਾ : 7
ਦ੍ਰਿੜਾਇਓ : 7
ਦ੍ਰਿੜਾਈ : 7
ਧਰੀਜੈ : 7
ਧਾਈ : 7
ਧਾਰੀਆ : 7
ਧਾਹੀ : 7
ਧੀਰਕ : 7
ਧ੍ਰੋਹ : 7
ਧੰਧ : 7
ਧੰਨਾ : 7
ਨਦੀਆ : 7
ਨਮਹ : 7
ਨਰਹਰੇ : 7
ਨਰਾਇਣ : 7
ਨਵਤਨੁ : 7
ਨਸੇ : 7
ਨਾਹੁ : 7
ਨਿਕਸਿਓ : 7
ਨਿਗਮ : 7
